us,flow,size,rtt_us
1746368437731960,3,1024,0
1746368437731912,1,1024,0
1746368437736585,3,1024,0
1746368437736587,1,1024,0
1746368437741228,3,1024,0
1746368437741241,1,1024,0
1746368437745859,3,1024,0
1746368437745861,1,1024,0
1746368437750494,3,1024,0
1746368437750532,1,1024,0
1746368437755179,1,1024,0
1746368437755179,3,1024,0
1746368437759390,1,1024,0
1746368437759800,3,1024,0
1746368437764048,3,1024,0
1746368437764047,1,1024,0
1746368437768673,1,1024,0
1746368437768674,3,1024,0
1746368437773328,3,1024,0
1746368437773327,1,1024,0
1746368437777972,3,1024,0
1746368437777979,1,1024,0
1746368437782584,3,1024,0
1746368437782597,1,1024,0
1746368437787205,3,1024,0
1746368437787245,1,1024,0
1746368437791896,1,1024,0
1746368437791869,3,1024,0
1746368437796534,1,1024,0
1746368437796583,3,1024,0
1746368437801200,1,1024,0
1746368437801208,3,1024,0
1746368437805847,1,1024,0
1746368437805890,3,1024,0
1746368437810514,1,1024,0
1746368437810565,3,1024,0
1746368437815155,1,1024,0
1746368437815205,3,1024,0
1746368437819801,1,1024,0
1746368437819843,3,1024,0
1746368437824463,1,1024,0
1746368437824501,3,1024,0
1746368437829101,1,1024,0
1746368437829157,3,1024,0
1746368437833756,1,1024,0
1746368437833809,3,1024,0
1746368437838415,1,1024,0
1746368437838461,3,1024,0
1746368437843098,1,1024,0
1746368437843134,3,1024,0
1746368437847777,1,1024,0
1746368437847803,3,1024,0
1746368437852450,1,1024,0
1746368437852515,3,1024,0
1746368437857214,3,1024,0
1746368437857197,1,1024,0
1746368437861886,1,1024,0
1746368437861884,3,1024,0
1746368437866248,1,1024,0
1746368437866564,3,1024,0
1746368437870848,1,1024,0
1746368437871219,3,1024,0
1746368437875505,1,1024,0
1746368437875869,3,1024,0
1746368437880209,1,1024,0
1746368437880523,3,1024,0
1746368437884866,1,1024,0
1746368437885177,3,1024,0
1746368437889531,1,1024,0
1746368437889839,3,1024,0
1746368437894212,1,1024,0
1746368437894537,3,1024,0
1746368437899459,1,1024,0
1746368437899607,3,1024,0
1746368437904228,1,1024,0
1746368437904502,3,1024,0
1746368437909077,1,1024,0
1746368437909359,3,1024,0
1746368437914192,3,1024,0
1746368437914193,1,1024,0
1746368437919490,3,1024,0
1746368437919511,1,1024,0
1746368437924203,3,1024,0
1746368437924316,1,1024,0
1746368437928874,3,1024,0
1746368437928969,1,1024,0
1746368437933208,3,1024,0
1746368437933669,1,1024,0
1746368437938244,3,1024,0
1746368437938748,1,1024,0
1746368437943260,1,1024,0
1746368437943261,3,1024,0
1746368437948072,3,1024,0
1746368437948292,1,1024,0
1746368437952865,3,1024,0
1746368437952998,1,1024,0
1746368437957577,3,1024,0
1746368437957672,1,1024,0
1746368437962268,3,1024,0
1746368437962341,1,1024,0
1746368437966943,3,1024,0
1746368437967012,1,1024,0
1746368437971618,3,1024,0
1746368437971620,1,1024,0
1746368437976349,1,1024,0
1746368437976385,3,1024,0
1746368437980931,1,1024,0
1746368437981070,3,1024,0
1746368437985570,1,1024,0
1746368437985701,3,1024,0
1746368437990222,1,1024,0
1746368437990347,3,1024,0
1746368437994900,1,1024,0
1746368437995015,3,1024,0
1746368437999575,1,1024,0
1746368437999678,3,1024,0
1746368438004102,3,1024,0
1746368438004106,1,1024,0
1746368438008735,3,1024,0
1746368438008839,1,1024,0
1746368438013428,3,1024,0
1746368438013430,1,1024,0
1746368438018060,3,1024,0
1746368438018066,1,1024,0
1746368438022704,3,1024,0
1746368438022720,1,1024,0
1746368438027336,3,1024,0
1746368438027367,1,1024,0
1746368438031984,3,1024,0
1746368438032026,1,1024,0
1746368438036676,1,1024,0
1746368438036674,3,1024,0
1746368438040850,1,1024,0
1746368438041334,3,1024,0
1746368438045547,1,1024,0
1746368438045987,3,1024,0
1746368438050202,1,1024,0
1746368438050622,3,1024,0
1746368438054850,1,1024,0
1746368438055258,3,1024,0
1746368438059505,1,1024,0
1746368438059904,3,1024,0
1746368438064137,1,1024,0
1746368438064532,3,1024,0
1746368438068766,1,1024,0
1746368438069163,3,1024,0
1746368438073432,1,1024,0
1746368438073812,3,1024,0
1746368438078122,1,1024,0
1746368438079079,3,1024,0
1746368438082776,1,1024,0
1746368438083756,3,1024,0
1746368438087441,1,1024,0
1746368438088413,3,1024,0
1746368438092103,1,1024,0
1746368438093066,3,1024,0
1746368438096839,1,1024,0
1746368438097760,3,1024,0
1746368438101999,1,1024,0
1746368438102877,3,1024,0
1746368438106677,1,1024,0
1746368438107546,3,1024,0
1746368438111374,1,1024,0
1746368438112222,3,1024,0
1746368438116443,1,1024,0
1746368438117353,3,1024,0
1746368438121433,1,1024,0
1746368438122287,3,1024,0
1746368438126128,1,1024,0
1746368438126966,3,1024,0
1746368438130837,1,1024,0
1746368438131669,3,1024,0
1746368438136051,1,1024,0
1746368438136637,3,1024,0
1746368438140687,1,1024,0
1746368438141407,3,1024,0
1746368438145414,1,1024,0
1746368438146147,3,1024,0
1746368438150071,1,1024,0
1746368438150862,3,1024,0
1746368438154800,1,1024,0
1746368438155758,3,1024,0
1746368438159789,1,1024,0
1746368438160851,3,1024,0
1746368438164804,1,1024,0
1746368438165570,3,1024,0
1746368438169498,1,1024,0
1746368438170272,3,1024,0
1746368438174213,1,1024,0
1746368438175557,3,1024,0
1746368438179088,1,1024,0
1746368438180487,3,1024,0
1746368438184059,1,1024,0
1746368438185382,3,1024,0
1746368438188741,1,1024,0
1746368438190146,3,1024,0
1746368438193444,1,1024,0
1746368438194900,3,1024,0
1746368438198381,1,1024,0
1746368438199801,3,1024,0
1746368438203414,1,1024,0
1746368438204800,3,1024,0
1746368438208098,1,1024,0
1746368438209474,3,1024,0
1746368438212822,1,1024,0
1746368438214158,3,1024,0
1746368438217796,1,1024,0
1746368438219233,3,1024,0
1746368438222664,1,1024,0
1746368438224057,3,1024,0
1746368438227489,1,1024,0
1746368438228760,3,1024,0
1746368438232205,1,1024,0
1746368438234046,3,1024,0
1746368438236908,1,1024,0
1746368438238893,3,1024,0
1746368438241797,1,1024,0
1746368438243898,3,1024,0
1746368438246712,1,1024,0
1746368438249022,3,1024,0
1746368438251462,1,1024,0
1746368438254032,3,1024,0
1746368438256176,1,1024,0
1746368438258920,3,1024,0
1746368438261314,1,1024,0
1746368438263853,3,1024,0
1746368438266072,1,1024,0
1746368438268784,3,1024,0
1746368438270793,1,1024,0
1746368438273442,3,1024,0
1746368438275532,1,1024,0
1746368438278025,3,1024,0
1746368438280540,1,1024,0
1746368438282942,3,1024,0
1746368438285441,1,1024,0
1746368438287907,3,1024,0
1746368438290333,1,1024,0
1746368438292646,3,1024,0
1746368438295493,1,1024,0
1746368438297529,3,1024,0
1746368438300367,1,1024,0
1746368438302602,3,1024,0
1746368438305235,1,1024,0
1746368438307423,3,1024,0
1746368438310216,1,1024,0
1746368438312185,3,1024,0
1746368438315061,1,1024,0
1746368438317099,3,1024,0
1746368438320004,1,1024,0
1746368438322104,3,1024,0
1746368438324862,1,1024,0
1746368438327192,3,1024,0
1746368438330015,1,1024,0
1746368438332352,3,1024,0
1746368438334833,1,1024,0
1746368438337255,3,1024,0
1746368438339736,1,1024,0
1746368438342104,3,1024,0
1746368438344527,1,1024,0
1746368438347141,3,1024,0
1746368438349427,1,1024,0
1746368438352320,3,1024,0
1746368438354398,1,1024,0
1746368438357250,3,1024,0
1746368438359135,1,1024,0
1746368438361957,3,1024,0
1746368438364297,1,1024,0
1746368438366913,3,1024,0
1746368438369223,1,1024,0
1746368438371642,3,1024,0
1746368438373936,1,1024,0
1746368438376186,3,1024,0
1746368438378664,1,1024,0
1746368438381236,3,1024,0
1746368438383600,1,1024,0
1746368438386233,3,1024,0
1746368438388528,1,1024,0
1746368438390931,3,1024,0
1746368438393211,1,1024,0
1746368438395689,3,1024,0
1746368438397879,1,1024,0
1746368438400357,3,1024,0
1746368438402404,1,1024,0
1746368438405036,3,1024,0
1746368438407109,1,1024,0
1746368438409686,3,1024,0
1746368438411779,1,1024,0
1746368438414341,3,1024,0
1746368438416448,1,1024,0
1746368438418979,3,1024,0
1746368438421092,1,1024,0
1746368438423626,3,1024,0
1746368438425735,1,1024,0
1746368438428181,3,1024,0
1746368438430377,1,1024,0
1746368438432857,3,1024,0
1746368438435058,1,1024,0
1746368438437449,3,1024,0
1746368438439809,1,1024,0
1746368438442213,3,1024,0
1746368438445235,1,1024,0
1746368438447615,3,1024,0
1746368438449911,1,1024,0
1746368438452378,3,1024,0
1746368438454618,1,1024,0
1746368438457063,3,1024,0
1746368438459343,1,1024,0
1746368438462064,3,1024,0
1746368438464295,1,1024,0
1746368438466922,3,1024,0
1746368438469463,1,1024,0
1746368438471342,3,1024,0
1746368438473733,1,1024,0
1746368438475799,3,1024,0
1746368438478164,1,1024,0
1746368438480448,3,1024,0
1746368438482818,1,1024,0
1746368438485101,3,1024,0
1746368438487487,1,1024,0
1746368438489683,3,1024,0
1746368438492060,1,1024,0
1746368438494313,3,1024,0
1746368438496695,1,1024,0
1746368438498991,3,1024,0
1746368438501392,1,1024,0
1746368438503705,3,1024,0
1746368438506068,1,1024,0
1746368438508641,3,1024,0
1746368438511310,1,1024,0
1746368438513555,3,1024,0
1746368438516259,1,1024,0
1746368438518236,3,1024,0
1746368438520655,1,1024,0
1746368438522997,3,1024,0
1746368438525777,1,1024,0
1746368438528116,3,1024,0
1746368438530793,1,1024,0
1746368438532989,3,1024,0
1746368438535844,1,1024,0
1746368438537974,3,1024,0
1746368438540784,1,1024,0
1746368438542838,3,1024,0
1746368438545632,1,1024,0
1746368438547741,3,1024,0
1746368438550486,1,1024,0
1746368438552709,3,1024,0
1746368438555311,1,1024,0
1746368438557528,3,1024,0
1746368438560245,1,1024,0
1746368438562546,3,1024,0
1746368438564940,1,1024,0
1746368438567219,3,1024,0
1746368438569635,1,1024,0
1746368438571941,3,1024,0
1746368438574931,1,1024,0
1746368438576958,3,1024,0
1746368438579846,1,1024,0
1746368438581621,3,1024,0
1746368438584535,1,1024,0
1746368438586265,3,1024,0
1746368438589212,1,1024,0
1746368438590962,3,1024,0
1746368438594566,1,1024,0
1746368438595443,3,1024,0
1746368438599241,1,1024,0
1746368438600279,3,1024,0
1746368438603934,1,1024,0
1746368438604965,3,1024,0
1746368438608632,1,1024,0
1746368438609699,3,1024,0
1746368438613690,1,1024,0
1746368438614641,3,1024,0
1746368438618745,1,1024,0
1746368438619547,3,1024,0
1746368438623536,1,1024,0
1746368438624228,3,1024,0
1746368438628191,1,1024,0
1746368438628917,3,1024,0
1746368438632639,1,1024,0
1746368438634113,3,1024,0
1746368438637612,1,1024,0
1746368438638988,3,1024,0
1746368438642946,1,1024,0
1746368438643698,3,1024,0
1746368438647661,1,1024,0
1746368438648393,3,1024,0
1746368438652732,1,1024,0
1746368438653230,3,1024,0
1746368438657714,1,1024,0
1746368438658140,3,1024,0
1746368438662628,1,1024,0
1746368438663009,3,1024,0
1746368438667379,1,1024,0
1746368438667580,3,1024,0
1746368438672523,1,1024,0
1746368438672459,3,1024,0
1746368438677305,1,1024,0
1746368438677428,3,1024,0
1746368438682058,3,1024,0
1746368438682159,1,1024,0
1746368438686693,1,1024,0
1746368438686696,3,1024,0
1746368438691578,1,1024,0
1746368438691652,3,1024,0
1746368438696543,1,1024,0
1746368438696600,3,1024,0
1746368438701430,3,1024,0
1746368438701430,1,1024,0
1746368438706416,3,1024,0
1746368438706472,1,1024,0
1746368438711068,1,1024,0
1746368438711252,3,1024,0
1746368438715948,1,1024,0
1746368438716031,3,1024,0
1746368438720783,1,1024,0
1746368438720839,3,1024,0
1746368438725694,1,1024,0
1746368438725801,3,1024,0
1746368438730747,1,1024,0
1746368438730744,3,1024,0
1746368438735551,1,1024,0
1746368438735553,3,1024,0
1746368438740438,1,1024,0
1746368438740507,3,1024,0
1746368438745502,1,1024,0
1746368438745586,3,1024,0
1746368438750266,3,1024,0
1746368438750264,1,1024,0
1746368438755292,3,1024,0
1746368438755533,1,1024,0
1746368438759873,3,1024,0
1746368438760403,1,1024,0
1746368438764546,3,1024,0
1746368438765167,1,1024,0
1746368438769459,3,1024,0
1746368438770151,1,1024,0
1746368438774383,3,1024,0
1746368438775071,1,1024,0
1746368438779372,3,1024,0
1746368438780121,1,1024,0
1746368438784276,3,1024,0
1746368438785067,1,1024,0
1746368438789242,3,1024,0
1746368438789748,1,1024,0
1746368438793971,3,1024,0
1746368438794454,1,1024,0
1746368438798823,3,1024,0
1746368438799297,1,1024,0
1746368438803715,3,1024,0
1746368438804197,1,1024,0
1746368438808747,3,1024,0
1746368438808894,1,1024,0
1746368438813907,1,1024,0
1746368438813885,3,1024,0
1746368438818839,3,1024,0
1746368438818838,1,1024,0
1746368438823565,1,1024,0
1746368438823557,3,1024,0
1746368438828557,1,1024,0
1746368438828553,3,1024,0
1746368438833503,1,1024,0
1746368438833552,3,1024,0
1746368438838741,3,1024,0
1746368438838669,1,1024,0
1746368438843544,3,1024,0
1746368438843605,1,1024,0
1746368438848066,3,1024,0
1746368438848549,1,1024,0
1746368438853166,3,1024,0
1746368438853490,1,1024,0
1746368438858046,3,1024,0
1746368438858405,1,1024,0
1746368438863129,3,1024,0
1746368438863401,1,1024,0
1746368438868195,3,1024,0
1746368438868344,1,1024,0
1746368438873078,3,1024,0
1746368438873175,1,1024,0
1746368438877793,1,1024,0
1746368438877797,3,1024,0
1746368438882576,1,1024,0
1746368438882629,3,1024,0
1746368438887312,1,1024,0
1746368438887550,3,1024,0
1746368438892443,1,1024,0
1746368438892443,3,1024,0
1746368438897252,1,1024,0
1746368438897255,3,1024,0
1746368438902098,1,1024,0
1746368438902149,3,1024,0
1746368438906766,1,1024,0
1746368438906986,3,1024,0
1746368438911975,1,1024,0
1746368438912034,3,1024,0
1746368438916903,1,1024,0
1746368438916972,3,1024,0
1746368438922081,1,1024,0
1746368438922160,3,1024,0
1746368438927068,3,1024,0
1746368438926956,1,1024,0
1746368438932103,3,1024,0
1746368438932186,1,1024,0
1746368438936951,3,1024,0
1746368438937050,1,1024,0
1746368438941569,3,1024,0
1746368438941844,1,1024,0
1746368438946452,3,1024,0
1746368438946646,1,1024,0
1746368438951325,3,1024,0
1746368438951397,1,1024,0
1746368438956215,1,1024,0
1746368438956172,3,1024,0
1746368438961065,3,1024,0
1746368438961024,1,1024,0
1746368438965680,1,1024,0
1746368438965879,3,1024,0
1746368438970637,1,1024,0
1746368438970770,3,1024,0
1746368438975565,3,1024,0
1746368438975561,1,1024,0
1746368438980275,3,1024,0
1746368438980296,1,1024,0
1746368438984948,3,1024,0
1746368438984972,1,1024,0
1746368438989637,1,1024,0
1746368438989662,3,1024,0
1746368438994407,1,1024,0
1746368438994512,3,1024,0
1746368438999066,1,1024,0
1746368438999168,3,1024,0
1746368439003727,1,1024,0
1746368439003888,3,1024,0
1746368439008481,1,1024,0
1746368439008810,3,1024,0
1746368439013434,3,1024,0
1746368439013434,1,1024,0
1746368439018118,3,1024,0
1746368439018136,1,1024,0
1746368439022520,3,1024,0
1746368439022850,1,1024,0
1746368439027540,3,1024,0
1746368439027752,1,1024,0
1746368439032359,1,1024,0
1746368439032345,3,1024,0
1746368439037049,1,1024,0
1746368439037175,3,1024,0
1746368439041743,1,1024,0
1746368439041853,3,1024,0
1746368439046862,3,1024,0
1746368439047189,1,1024,0
1746368439051674,1,1024,0
1746368439051758,3,1024,0
1746368439056409,1,1024,0
1746368439056563,3,1024,0
1746368439061096,1,1024,0
1746368439061225,3,1024,0
1746368439066007,1,1024,0
1746368439066060,3,1024,0
1746368439070706,3,1024,0
1746368439070804,1,1024,0
1746368439075631,3,1024,0
1746368439075677,1,1024,0
1746368439080365,3,1024,0
1746368439080368,1,1024,0
1746368439085303,1,1024,0
1746368439085244,3,1024,0
1746368439090147,1,1024,0
1746368439090218,3,1024,0
1746368439095107,1,1024,0
1746368439095188,3,1024,0
1746368439099765,1,1024,0
1746368439099865,3,1024,0
1746368439104419,1,1024,0
1746368439104519,3,1024,0
1746368439109191,3,1024,0
1746368439109092,1,1024,0
1746368439113836,1,1024,0
1746368439114146,3,1024,0
1746368439118661,1,1024,0
1746368439118789,3,1024,0
1746368439123326,1,1024,0
1746368439123435,3,1024,0
1746368439128032,3,1024,0
1746368439128026,1,1024,0
1746368439132850,1,1024,0
1746368439132886,3,1024,0
1746368439137720,1,1024,0
1746368439137722,3,1024,0
1746368439142470,1,1024,0
1746368439142470,3,1024,0
1746368439147586,1,1024,0
1746368439147601,3,1024,0
1746368439152389,1,1024,0
1746368439152473,3,1024,0
1746368439157146,3,1024,0
1746368439157145,1,1024,0
1746368439162108,3,1024,0
1746368439162101,1,1024,0
1746368439166947,3,1024,0
1746368439167004,1,1024,0
1746368439172064,1,1024,0
1746368439172003,3,1024,0
1746368439176814,1,1024,0
1746368439176955,3,1024,0
1746368439181798,3,1024,0
1746368439181797,1,1024,0
1746368439186497,3,1024,0
1746368439186497,1,1024,0
1746368439191453,3,1024,0
1746368439191649,1,1024,0
1746368439196420,3,1024,0
1746368439196505,1,1024,0
1746368439201302,1,1024,0
1746368439201509,3,1024,0
1746368439205570,1,1024,0
1746368439206017,3,1024,0
1746368439210525,1,1024,0
1746368439211044,3,1024,0
1746368439215377,1,1024,0
1746368439215872,3,1024,0
1746368439220270,1,1024,0
1746368439220750,3,1024,0
1746368439224943,1,1024,0
1746368439225427,3,1024,0
1746368439229647,1,1024,0
1746368439230129,3,1024,0
1746368439234569,1,1024,0
1746368439235028,3,1024,0
1746368439239611,1,1024,0
1746368439239813,3,1024,0
1746368439244289,1,1024,0
1746368439244459,3,1024,0
1746368439248543,1,1024,0
1746368439249131,3,1024,0
1746368439253535,1,1024,0
1746368439253950,3,1024,0
1746368439258517,1,1024,0
1746368439258784,3,1024,0
1746368439263220,1,1024,0
1746368439263531,3,1024,0
1746368439267893,1,1024,0
1746368439268203,3,1024,0
1746368439272473,1,1024,0
1746368439272899,3,1024,0
1746368439277544,1,1024,0
1746368439277938,3,1024,0
1746368439282460,1,1024,0
1746368439282871,3,1024,0
1746368439287154,3,1024,0
1746368439287151,1,1024,0
1746368439291574,3,1024,0
1746368439291848,1,1024,0
1746368439296527,3,1024,0
1746368439296785,1,1024,0
1746368439301617,3,1024,0
1746368439301617,1,1024,0
1746368439306290,1,1024,0
1746368439306289,3,1024,0
1746368439311174,1,1024,0
1746368439311225,3,1024,0
1746368439315862,1,1024,0
1746368439316036,3,1024,0
1746368439320780,1,1024,0
1746368439320781,3,1024,0
1746368439325482,3,1024,0
1746368439325481,1,1024,0
1746368439330436,3,1024,0
1746368439330527,1,1024,0
1746368439335339,1,1024,0
1746368439335271,3,1024,0
1746368439340088,3,1024,0
1746368439340048,1,1024,0
1746368439345174,1,1024,0
1746368439345147,3,1024,0
1746368439349933,1,1024,0
1746368439349990,3,1024,0
1746368439354777,1,1024,0
1746368439354848,3,1024,0
1746368439359612,3,1024,0
1746368439359679,1,1024,0
1746368439364073,3,1024,0
1746368439364074,1,1024,0
1746368439369004,3,1024,0
1746368439369387,1,1024,0
1746368439373906,3,1024,0
1746368439374295,1,1024,0
1746368439378830,1,1024,0
1746368439378831,3,1024,0
1746368439383757,3,1024,0
1746368439383713,1,1024,0
1746368439388696,1,1024,0
1746368439388641,3,1024,0
1746368439393496,1,1024,0
1746368439393643,3,1024,0
1746368439398360,1,1024,0
1746368439398497,3,1024,0
1746368439403360,1,1024,0
1746368439403360,3,1024,0
1746368439408130,1,1024,0
1746368439408356,3,1024,0
1746368439413310,3,1024,0
1746368439413308,1,1024,0
1746368439418154,3,1024,0
1746368439418206,1,1024,0
1746368439422716,1,1024,0
1746368439422714,3,1024,0
1746368439427507,3,1024,0
1746368439427509,1,1024,0
1746368439432493,3,1024,0
1746368439432550,1,1024,0
1746368439437410,1,1024,0
1746368439437352,3,1024,0
1746368439442299,3,1024,0
1746368439442316,1,1024,0
1746368439447525,3,1024,0
1746368439447899,1,1024,0
1746368439452498,3,1024,0
1746368439452498,1,1024,0
1746368439457139,1,1024,0
1746368439457480,3,1024,0
1746368439462192,1,1024,0
1746368439462382,3,1024,0
1746368439467041,3,1024,0
1746368439467076,1,1024,0
1746368439471902,1,1024,0
1746368439471903,3,1024,0
1746368439476775,3,1024,0
1746368439476827,1,1024,0
1746368439481803,3,1024,0
1746368439481861,1,1024,0
1746368439486800,1,1024,0
1746368439486885,3,1024,0
1746368439491804,3,1024,0
1746368439491752,1,1024,0
1746368439496805,3,1024,0
1746368439497065,1,1024,0
1746368439501607,3,1024,0
1746368439501870,1,1024,0
1746368439506454,3,1024,0
1746368439506662,1,1024,0
1746368439511391,3,1024,0
1746368439511482,1,1024,0
1746368439516195,3,1024,0
1746368439516247,1,1024,0
1746368439521100,1,1024,0
1746368439521052,3,1024,0
1746368439525859,1,1024,0
1746368439525991,3,1024,0
1746368439530907,3,1024,0
1746368439530907,1,1024,0
1746368439535718,3,1024,0
1746368439535768,1,1024,0
1746368439540207,1,1024,0
1746368439540536,3,1024,0
1746368439545172,1,1024,0
1746368439545360,3,1024,0
1746368439549969,1,1024,0
1746368439550092,3,1024,0
1746368439554861,1,1024,0
1746368439554920,3,1024,0
1746368439559451,1,1024,0
1746368439559788,3,1024,0
1746368439564433,3,1024,0
1746368439564436,1,1024,0
1746368439569212,3,1024,0
1746368439569304,1,1024,0
1746368439574153,3,1024,0
1746368439574242,1,1024,0
1746368439578840,1,1024,0
1746368439578996,3,1024,0
1746368439583716,3,1024,0
1746368439583713,1,1024,0
1746368439588353,3,1024,0
1746368439588592,1,1024,0
1746368439593333,3,1024,0
1746368439593467,1,1024,0
1746368439598619,3,1024,0
1746368439598728,1,1024,0
1746368439603518,1,1024,0
1746368439603515,3,1024,0
1746368439608456,1,1024,0
1746368439608549,3,1024,0
1746368439612970,3,1024,0
1746368439613342,1,1024,0
1746368439617887,1,1024,0
1746368439617884,3,1024,0
1746368439622740,1,1024,0
1746368439622805,3,1024,0
1746368439627915,1,1024,0
1746368439627977,3,1024,0
1746368439632759,1,1024,0
1746368439632892,3,1024,0
1746368439637793,3,1024,0
